머리,가슴,다리,손,발,방어력,힘,민첩,지능,의지,크리티컬 저항,스태미나,세트보너스 방어력,세트보너스 힘
스켈레톤 헬름,노블레스 메일,스켈레톤 그리브즈,아마겟돈 스케일 건틀릿,블랙펄 부츠,5332,747,289,60,250,76,13,191,75
스켈레톤 헬름,노블레스 메일,스켈레톤 그리브즈,아마겟돈 스케일 건틀릿,노블레스 부츠,5448,855,288,62,250,78,13,381,150
스켈레톤 헬름,노블레스 메일,스켈레톤 그리브즈,아마겟돈 스케일 건틀릿,헤레몬 부츠,5246,769,292,61,253,77,13,191,75
스켈레톤 헬름,노블레스 메일,스켈레톤 그리브즈,아마겟돈 스케일 건틀릿,아마겟돈 스케일 부츠,5421,834,280,51,244,75,13,326,135
스켈레톤 헬름,노블레스 메일,스켈레톤 그리브즈,아마겟돈 스케일 건틀릿,스켈레톤 부츠,5321,786,295,61,256,77,18,216,103
스켈레톤 헬름,노블레스 메일,스켈레톤 그리브즈,아마겟돈 스케일 건틀릿,+3 수호의 레지나 웰링턴 부츠,5710,773,289,228,254,74,13,191,75
스켈레톤 헬름,노블레스 메일,스켈레톤 그리브즈,스켈레톤 건틀릿,블랙펄 부츠,5268,760,304,70,260,78,18,216,103
스켈레톤 헬름,노블레스 메일,스켈레톤 그리브즈,스켈레톤 건틀릿,노블레스 부츠,5384,868,303,72,260,80,18,406,178
스켈레톤 헬름,노블레스 메일,스켈레톤 그리브즈,스켈레톤 건틀릿,헤레몬 부츠,5182,782,307,71,263,79,18,216,103
스켈레톤 헬름,노블레스 메일,스켈레톤 그리브즈,스켈레톤 건틀릿,아마겟돈 스케일 부츠,5222,787,295,61,254,77,18,216,103
스켈레톤 헬름,노블레스 메일,스켈레톤 그리브즈,스켈레톤 건틀릿,스켈레톤 부츠,5303,801,310,71,266,79,23,287,133
스켈레톤 헬름,노블레스 메일,스켈레톤 그리브즈,스켈레톤 건틀릿,+3 수호의 레지나 웰링턴 부츠,5646,786,304,238,264,76,18,216,103
스켈레톤 헬름,노블레스 메일,스켈레톤 그리브즈,+3 레지나 글로브,블랙펄 부츠,5543,743,305,238,273,76,13,191,75
스켈레톤 헬름,노블레스 메일,스켈레톤 그리브즈,+3 레지나 글로브,노블레스 부츠,5659,851,304,240,273,78,13,381,150
스켈레톤 헬름,노블레스 메일,스켈레톤 그리브즈,+3 레지나 글로브,헤레몬 부츠,5457,765,308,239,276,77,13,191,75
스켈레톤 헬름,노블레스 메일,스켈레톤 그리브즈,+3 레지나 글로브,아마겟돈 스케일 부츠,5497,770,296,229,267,75,13,191,75
스켈레톤 헬름,노블레스 메일,스켈레톤 그리브즈,+3 레지나 글로브,스켈레톤 부츠,5532,782,311,239,279,77,18,216,103
스켈레톤 헬름,노블레스 메일,스켈레톤 그리브즈,+3 레지나 글로브,+3 수호의 레지나 웰링턴 부츠,6031,809,305,406,277,74,13,301,115
스켈레톤 헬름,노블레스 메일,+3 레지나 숏 스커트,블랙펄 건틀릿,블랙펄 부츠,5582,718,308,238,227,78,6,202,68
스켈레톤 헬름,노블레스 메일,+3 레지나 숏 스커트,블랙펄 건틀릿,노블레스 부츠,5496,758,307,240,227,80,6,190,75
스켈레톤 헬름,노블레스 메일,+3 레지나 숏 스커트,블랙펄 건틀릿,헤레몬 부츠,5294,672,311,239,230,79,6,0,0
스켈레톤 헬름,노블레스 메일,+3 레지나 숏 스커트,블랙펄 건틀릿,아마겟돈 스케일 부츠,5334,677,299,229,221,77,6,0,0
스켈레톤 헬름,노블레스 메일,+3 레지나 숏 스커트,블랙펄 건틀릿,스켈레톤 부츠,5535,736,314,239,233,79,11,191,75
스켈레톤 헬름,노블레스 메일,+3 레지나 숏 스커트,블랙펄 건틀릿,+3 수호의 레지나 웰링턴 부츠,5868,716,308,406,231,76,6,110,40
스켈레톤 헬름,노블레스 메일,+3 레지나 숏 스커트,노블레스 건틀릿,블랙펄 부츠,5577,757,306,240,276,81,6,190,75
스켈레톤 헬름,노블레스 메일,+3 레지나 숏 스커트,노블레스 건틀릿,노블레스 부츠,5528,818,305,242,276,83,6,215,103
스켈레톤 헬름,노블레스 메일,+3 레지나 숏 스커트,노블레스 건틀릿,헤레몬 부츠,5491,779,309,241,279,82,6,190,75
스켈레톤 헬름,노블레스 메일,+3 레지나 숏 스커트,노블레스 건틀릿,아마겟돈 스케일 부츠,5531,784,297,231,270,80,6,190,75
스켈레톤 헬름,노블레스 메일,+3 레지나 숏 스커트,노블레스 건틀릿,스켈레톤 부츠,5732,843,312,241,282,82,11,381,150
스켈레톤 헬름,노블레스 메일,+3 레지나 숏 스커트,노블레스 건틀릿,+3 수호의 레지나 웰링턴 부츠,6065,823,306,408,280,79,6,300,115
스켈레톤 헬름,노블레스 메일,+3 레지나 숏 스커트,헤레몬 건틀릿,블랙펄 부츠,5398,673,312,239,268,81,6,0,0
스켈레톤 헬름,노블레스 메일,+3 레지나 숏 스커트,헤레몬 건틀릿,노블레스 부츠,5514,781,311,241,268,83,6,190,75
스켈레톤 헬름,노블레스 메일,+3 레지나 숏 스커트,헤레몬 건틀릿,헤레몬 부츠,5508,768,315,240,271,82,6,196,73
스켈레톤 헬름,노블레스 메일,+3 레지나 숏 스커트,헤레몬 건틀릿,아마겟돈 스케일 부츠,5352,700,303,230,262,80,6,0,0
스켈레톤 헬름,노블레스 메일,+3 레지나 숏 스커트,헤레몬 건틀릿,스켈레톤 부츠,5553,759,318,240,274,82,11,191,75
스켈레톤 헬름,노블레스 메일,+3 레지나 숏 스커트,헤레몬 건틀릿,+3 수호의 레지나 웰링턴 부츠,5886,739,312,407,272,79,6,110,40
스켈레톤 헬름,노블레스 메일,+3 레지나 숏 스커트,아마겟돈 스케일 건틀릿,블랙펄 부츠,5438,676,299,229,260,77,6,0,0
스켈레톤 헬름,노블레스 메일,+3 레지나 숏 스커트,아마겟돈 스케일 건틀릿,노블레스 부츠,5554,784,298,231,260,79,6,190,75
스켈레톤 헬름,노블레스 메일,+3 레지나 숏 스커트,아마겟돈 스케일 건틀릿,헤레몬 부츠,5352,698,302,230,263,78,6,0,0
스켈레톤 헬름,노블레스 메일,+3 레지나 숏 스커트,아마겟돈 스케일 건틀릿,아마겟돈 스케일 부츠,5527,763,290,220,254,76,6,135,60
스켈레톤 헬름,노블레스 메일,+3 레지나 숏 스커트,아마겟돈 스케일 건틀릿,스켈레톤 부츠,5593,762,305,230,266,78,11,191,75
스켈레톤 헬름,노블레스 메일,+3 레지나 숏 스커트,아마겟돈 스케일 건틀릿,+3 수호의 레지나 웰링턴 부츠,5926,742,299,397,264,75,6,110,40
스켈레톤 헬름,노블레스 메일,+3 레지나 숏 스커트,스켈레톤 건틀릿,블랙펄 부츠,5540,736,314,239,270,79,11,191,75
스켈레톤 헬름,노블레스 메일,+3 레지나 숏 스커트,스켈레톤 건틀릿,노블레스 부츠,5656,844,313,241,270,81,11,381,150
스켈레톤 헬름,노블레스 메일,+3 레지나 숏 스커트,스켈레톤 건틀릿,헤레몬 부츠,5454,758,317,240,273,80,11,191,75
스켈레톤 헬름,노블레스 메일,+3 레지나 숏 스커트,스켈레톤 건틀릿,아마겟돈 스케일 부츠,5494,763,305,230,264,78,11,191,75
스켈레톤 헬름,노블레스 메일,+3 레지나 숏 스커트,스켈레톤 건틀릿,스켈레톤 부츠,5529,775,320,240,276,80,16,216,103
스켈레톤 헬름,노블레스 메일,+3 레지나 숏 스커트,스켈레톤 건틀릿,+3 수호의 레지나 웰링턴 부츠,6028,802,314,407,274,77,11,301,115
스켈레톤 헬름,노블레스 메일,+3 레지나 숏 스커트,+3 레지나 글로브,블랙펄 부츠,5759,712,315,407,283,77,6,110,40
스켈레톤 헬름,노블레스 메일,+3 레지나 숏 스커트,+3 레지나 글로브,노블레스 부츠,5875,820,314,409,283,79,6,300,115
스켈레톤 헬름,노블레스 메일,+3 레지나 숏 스커트,+3 레지나 글로브,헤레몬 부츠,5673,734,318,408,286,78,6,110,40
스켈레톤 헬름,노블레스 메일,+3 레지나 숏 스커트,+3 레지나 글로브,아마겟돈 스케일 부츠,5713,739,306,398,277,76,6,110,40
스켈레톤 헬름,노블레스 메일,+3 레지나 숏 스커트,+3 레지나 글로브,스켈레톤 부츠,5914,798,321,408,289,78,11,301,115
스켈레톤 헬름,노블레스 메일,+3 레지나 숏 스커트,+3 레지나 글로브,+3 수호의 레지나 웰링턴 부츠,6192,758,315,575,287,75,6,165,60
스켈레톤 헬름,헤레몬 메일,블랙펄 그리브즈,블랙펄 건틀릿,블랙펄 부츠,5397,716,299,67,206,77,6,222,92
스켈레톤 헬름,헤레몬 메일,블랙펄 그리브즈,블랙펄 건틀릿,노블레스 부츠,5303,725,298,69,206,79,6,202,68
스켈레톤 헬름,헤레몬 메일,블랙펄 그리브즈,블랙펄 건틀릿,헤레몬 부츠,5487,787,302,68,209,78,6,398,141
스켈레톤 헬름,헤레몬 메일,블랙펄 그리브즈,블랙펄 건틀릿,아마겟돈 스케일 부츠,5331,719,290,58,200,76,6,202,68
스켈레톤 헬름,헤레몬 메일,블랙펄 그리브즈,블랙펄 건틀릿,스켈레톤 부츠,5532,778,305,68,212,78,11,393,143
스켈레톤 헬름,헤레몬 메일,블랙펄 그리브즈,블랙펄 건틀릿,+3 수호의 레지나 웰링턴 부츠,5755,718,299,235,210,75,6,202,68
스켈레톤 헬름,헤레몬 메일,블랙펄 그리브즈,노블레스 건틀릿,블랙펄 부츠,5384,724,297,69,255,80,6,202,68
스켈레톤 헬름,헤레몬 메일,블랙펄 그리브즈,노블레스 건틀릿,노블레스 부츠,5298,764,296,71,255,82,6,190,75
스켈레톤 헬름,헤레몬 메일,블랙펄 그리브즈,노블레스 건틀릿,헤레몬 부츠,5292,751,300,70,258,81,6,196,73
스켈레톤 헬름,헤레몬 메일,블랙펄 그리브즈,노블레스 건틀릿,아마겟돈 스케일 부츠,5136,683,288,60,249,79,6,0,0
스켈레톤 헬름,헤레몬 메일,블랙펄 그리브즈,노블레스 건틀릿,스켈레톤 부츠,5337,742,303,70,261,81,11,191,75
스켈레톤 헬름,헤레몬 메일,블랙펄 그리브즈,노블레스 건틀릿,+3 수호의 레지나 웰링턴 부츠,5560,682,297,237,259,78,6,0,0
스켈레톤 헬름,헤레몬 메일,블랙펄 그리브즈,헤레몬 건틀릿,블랙펄 부츠,5591,788,303,68,247,80,6,398,141
스켈레톤 헬름,헤레몬 메일,블랙펄 그리브즈,헤레몬 건틀릿,노블레스 부츠,5315,753,302,70,247,82,6,196,73
스켈레톤 헬름,헤레몬 메일,블랙펄 그리브즈,헤레몬 건틀릿,헤레몬 부츠,5322,769,306,69,250,81,6,215,100
스켈레톤 헬름,헤레몬 메일,블랙펄 그리브즈,헤레몬 건틀릿,아마겟돈 스케일 부츠,5343,747,294,59,241,79,6,196,73
스켈레톤 헬름,헤레몬 메일,블랙펄 그리브즈,헤레몬 건틀릿,스켈레톤 부츠,5544,806,309,69,253,81,11,387,148
스켈레톤 헬름,헤레몬 메일,블랙펄 그리브즈,헤레몬 건틀릿,+3 수호의 레지나 웰링턴 부츠,5767,746,303,236,251,78,6,196,73
스켈레톤 헬름,헤레몬 메일,블랙펄 그리브즈,아마겟돈 스케일 건틀릿,블랙펄 부츠,5435,718,290,58,239,76,6,202,68
스켈레톤 헬름,헤레몬 메일,블랙펄 그리브즈,아마겟돈 스케일 건틀릿,노블레스 부츠,5159,683,289,60,239,78,6,0,0
스켈레톤 헬름,헤레몬 메일,블랙펄 그리브즈,아마겟돈 스케일 건틀릿,헤레몬 부츠,5343,745,293,59,242,77,6,196,73
스켈레톤 헬름,헤레몬 메일,블랙펄 그리브즈,아마겟돈 스케일 건틀릿,아마겟돈 스케일 부츠,5322,737,281,49,233,75,6,135,60
스켈레톤 헬름,헤레몬 메일,블랙펄 그리브즈,아마겟돈 스케일 건틀릿,스켈레톤 부츠,5388,736,296,59,245,77,11,191,75
스켈레톤 헬름,헤레몬 메일,블랙펄 그리브즈,아마겟돈 스케일 건틀릿,+3 수호의 레지나 웰링턴 부츠,5611,676,290,226,243,74,6,0,0
스켈레톤 헬름,헤레몬 메일,블랙펄 그리브즈,스켈레톤 건틀릿,블랙펄 부츠,5537,778,305,68,249,78,11,393,143
스켈레톤 헬름,헤레몬 메일,블랙펄 그리브즈,스켈레톤 건틀릿,노블레스 부츠,5261,743,304,70,249,80,11,191,75
스켈레톤 헬름,헤레몬 메일,블랙펄 그리브즈,스켈레톤 건틀릿,헤레몬 부츠,5445,805,308,69,252,79,11,387,148
스켈레톤 헬름,헤레몬 메일,블랙펄 그리브즈,스켈레톤 건틀릿,아마겟돈 스케일 부츠,5289,737,296,59,243,77,11,191,75
스켈레톤 헬름,헤레몬 메일,블랙펄 그리브즈,스켈레톤 건틀릿,스켈레톤 부츠,5324,749,311,69,255,79,16,216,103
스켈레톤 헬름,헤레몬 메일,블랙펄 그리브즈,스켈레톤 건틀릿,+3 수호의 레지나 웰링턴 부츠,5713,736,305,236,253,76,11,191,75
스켈레톤 헬름,헤레몬 메일,블랙펄 그리브즈,+3 레지나 글로브,블랙펄 부츠,5646,714,306,236,262,76,6,202,68
스켈레톤 헬름,헤레몬 메일,블랙펄 그리브즈,+3 레지나 글로브,노블레스 부츠,5370,679,305,238,262,78,6,0,0
스켈레톤 헬름,헤레몬 메일,블랙펄 그리브즈,+3 레지나 글로브,헤레몬 부츠,5554,741,309,237,265,77,6,196,73
스켈레톤 헬름,헤레몬 메일,블랙펄 그리브즈,+3 레지나 글로브,아마겟돈 스케일 부츠,5398,673,297,227,256,75,6,0,0
스켈레톤 헬름,헤레몬 메일,블랙펄 그리브즈,+3 레지나 글로브,스켈레톤 부츠,5599,732,312,237,268,77,11,191,75
스켈레톤 헬름,헤레몬 메일,블랙펄 그리브즈,+3 레지나 글로브,+3 수호의 레지나 웰링턴 부츠,5932,712,306,404,266,74,6,110,40
스켈레톤 헬름,헤레몬 메일,노블레스 그리브즈,블랙펄 건틀릿,블랙펄 부츠,5331,727,300,69,213,78,6,202,68
스켈레톤 헬름,헤레몬 메일,노블레스 그리브즈,블랙펄 건틀릿,노블레스 부츠,5245,767,299,71,213,80,6,190,75
스켈레톤 헬름,헤레몬 메일,노블레스 그리브즈,블랙펄 건틀릿,헤레몬 부츠,5239,754,303,70,216,79,6,196,73
스켈레톤 헬름,헤레몬 메일,노블레스 그리브즈,블랙펄 건틀릿,아마겟돈 스케일 부츠,5083,686,291,60,207,77,6,0,0
스켈레톤 헬름,헤레몬 메일,노블레스 그리브즈,블랙펄 건틀릿,스켈레톤 부츠,5284,745,306,70,219,79,11,191,75
스켈레톤 헬름,헤레몬 메일,노블레스 그리브즈,블랙펄 건틀릿,+3 수호의 레지나 웰링턴 부츠,5507,685,300,237,217,76,6,0,0
스켈레톤 헬름,헤레몬 메일,노블레스 그리브즈,노블레스 건틀릿,블랙펄 부츠,5326,766,298,71,262,81,6,190,75
스켈레톤 헬름,헤레몬 메일,노블레스 그리브즈,노블레스 건틀릿,노블레스 부츠,5277,827,297,73,262,83,6,215,103
스켈레톤 헬름,헤레몬 메일,노블레스 그리브즈,노블레스 건틀릿,헤레몬 부츠,5436,861,301,72,265,82,6,386,148
스켈레톤 헬름,헤레몬 메일,노블레스 그리브즈,노블레스 건틀릿,아마겟돈 스케일 부츠,5280,793,289,62,256,80,6,190,75
스켈레톤 헬름,헤레몬 메일,노블레스 그리브즈,노블레스 건틀릿,스켈레톤 부츠,5481,852,304,72,268,82,11,381,150
스켈레톤 헬름,헤레몬 메일,노블레스 그리브즈,노블레스 건틀릿,+3 수호의 레지나 웰링턴 부츠,5704,792,298,239,266,79,6,190,75
스켈레톤 헬름,헤레몬 메일,노블레스 그리브즈,헤레몬 건틀릿,블랙펄 부츠,5343,755,304,70,254,81,6,196,73
스켈레톤 헬름,헤레몬 메일,노블레스 그리브즈,헤레몬 건틀릿,노블레스 부츠,5459,863,303,72,254,83,6,386,148
스켈레톤 헬름,헤레몬 메일,노블레스 그리브즈,헤레몬 건틀릿,헤레몬 부츠,5276,804,307,71,257,82,6,215,100
스켈레톤 헬름,헤레몬 메일,노블레스 그리브즈,헤레몬 건틀릿,아마겟돈 스케일 부츠,5297,782,295,61,248,80,6,196,73
스켈레톤 헬름,헤레몬 메일,노블레스 그리브즈,헤레몬 건틀릿,스켈레톤 부츠,5498,841,310,71,260,82,11,387,148
스켈레톤 헬름,헤레몬 메일,노블레스 그리브즈,헤레몬 건틀릿,+3 수호의 레지나 웰링턴 부츠,5721,781,304,238,258,79,6,196,73
스켈레톤 헬름,헤레몬 메일,노블레스 그리브즈,아마겟돈 스케일 건틀릿,블랙펄 부츠,5187,685,291,60,246,77,6,0,0
스켈레톤 헬름,헤레몬 메일,노블레스 그리브즈,아마겟돈 스케일 건틀릿,노블레스 부츠,5303,793,290,62,246,79,6,190,75
스켈레톤 헬름,헤레몬 메일,노블레스 그리브즈,아마겟돈 스케일 건틀릿,헤레몬 부츠,5297,780,294,61,249,78,6,196,73
스켈레톤 헬름,헤레몬 메일,노블레스 그리브즈,아마겟돈 스케일 건틀릿,아마겟돈 스케일 부츠,5276,772,282,51,240,76,6,135,60
스켈레톤 헬름,헤레몬 메일,노블레스 그리브즈,아마겟돈 스케일 건틀릿,스켈레톤 부츠,5342,771,297,61,252,78,11,191,75
스켈레톤 헬름,헤레몬 메일,노블레스 그리브즈,아마겟돈 스케일 건틀릿,+3 수호의 레지나 웰링턴 부츠,5565,711,291,228,250,75,6,0,0
스켈레톤 헬름,헤레몬 메일,노블레스 그리브즈,스켈레톤 건틀릿,블랙펄 부츠,5289,745,306,70,256,79,11,191,75
스켈레톤 헬름,헤레몬 메일,노블레스 그리브즈,스켈레톤 건틀릿,노블레스 부츠,5405,853,305,72,256,81,11,381,150
스켈레톤 헬름,헤레몬 메일,노블레스 그리브즈,스켈레톤 건틀릿,헤레몬 부츠,5399,840,309,71,259,80,11,387,148
스켈레톤 헬름,헤레몬 메일,노블레스 그리브즈,스켈레톤 건틀릿,아마겟돈 스케일 부츠,5243,772,297,61,250,78,11,191,75
스켈레톤 헬름,헤레몬 메일,노블레스 그리브즈,스켈레톤 건틀릿,스켈레톤 부츠,5278,784,312,71,262,80,16,216,103
스켈레톤 헬름,헤레몬 메일,노블레스 그리브즈,스켈레톤 건틀릿,+3 수호의 레지나 웰링턴 부츠,5667,771,306,238,260,77,11,191,75
스켈레톤 헬름,헤레몬 메일,노블레스 그리브즈,+3 레지나 글로브,블랙펄 부츠,5398,681,307,238,269,77,6,0,0
스켈레톤 헬름,헤레몬 메일,노블레스 그리브즈,+3 레지나 글로브,노블레스 부츠,5514,789,306,240,269,79,6,190,75
스켈레톤 헬름,헤레몬 메일,노블레스 그리브즈,+3 레지나 글로브,헤레몬 부츠,5508,776,310,239,272,78,6,196,73
스켈레톤 헬름,헤레몬 메일,노블레스 그리브즈,+3 레지나 글로브,아마겟돈 스케일 부츠,5352,708,298,229,263,76,6,0,0
스켈레톤 헬름,헤레몬 메일,노블레스 그리브즈,+3 레지나 글로브,스켈레톤 부츠,5553,767,313,239,275,78,11,191,75
스켈레톤 헬름,헤레몬 메일,노블레스 그리브즈,+3 레지나 글로브,+3 수호의 레지나 웰링턴 부츠,5886,747,307,406,273,75,6,110,40
스켈레톤 헬름,헤레몬 메일,헤레몬 그리브즈,블랙펄 건틀릿,블랙펄 부츠,5536,791,307,68,208,79,6,398,141
스켈레톤 헬름,헤레몬 메일,헤레몬 그리브즈,블랙펄 건틀릿,노블레스 부츠,5260,756,306,70,208,81,6,196,73
